internal_id,Award ID,Recipient Name,Start Date,End Date,Award Amount,action_date,generated_internal_id
348369919,VA26313F1913,CELLCO PARTNERSHIP,2012-10-01,2016-11-18,235000.51,,CONT_AWD_VA26313F1913_3600_GS35F0119P_4730
342603503,SPM7L309M0602,"VICKERS & ASSOCIATES, INC.",2009-03-25,2009-04-24,234950.0,,CONT_AWD_SPM7L309M0602_9700_-NONE-_-NONE-
332251045,SPE4A620PE924,RUTA SUPPLIES INC,2020-04-13,2021-06-22,234183.46,,CONT_AWD_SPE4A620PE924_9700_-NONE-_-NONE-
306472243,HC102809F2306,UNISYS CORPORATION,2009-04-15,2009-05-15,233600.93,,CONT_AWD_HC102809F2306_9700_NNG07DA09B_8000
297049429,DTFACT07D00007CALL0006,NATIVE ENERGY & TECHNOLOGY INC,2013-01-31,2011-11-21,233401.84,,CONT_AWD_DTFACT07D00007CALL0006_6920_DTFACT07D00007_6920
349394091,W911SA20P1014,COMPASS GROUP USA INC,2020-03-24,2020-05-20,232860.0,,CONT_AWD_W911SA20P1014_9700_-NONE-_-NONE-
291262359,70VT1521F00039,"GARTNER, INC.",2021-09-09,2026-08-31,232544.0,,CONT_AWD_70VT1521F00039_7004_03310321D0001_0300
311235439,N6945021F9957,"MORAN ENVIRONMENTAL RECOVERY, LLC",2021-06-07,2021-07-30,232272.05,,CONT_AWD_N6945021F9957_9700_70Z08420GM0004400_7008
292225727,9594CS21F0031,SYLGER CORP,2021-09-29,2022-08-23,232270.24,,CONT_AWD_9594CS21F0031_9594_9594CS19D0001_9594
297053781,DTFAEN14C00391,LEB ELECTRIC LTD,2014-09-26,2015-06-10,232250.0,,CONT_AWD_DTFAEN14C00391_6920_-NONE-_-NONE-
280436319,36C26323C0050,LHB INC,2023-06-05,2026-09-30,231893.42,,CONT_AWD_36C26323C0050_3600_-NONE-_-NONE-
291232022,70LGLY20FSSB00001,CELLCO PARTNERSHIP,2019-10-02,2020-10-04,231760.84,,CONT_AWD_70LGLY20FSSB00001_7015_GS35F0119P_4730
277402814,12445222C0012,"RMA ARCHITECTS, P.S.C",2022-09-30,2023-08-31,230989.37,,CONT_AWD_12445222C0012_12C2_-NONE-_-NONE-
349905459,W912HV19F0050,"DESIGN INTEL SYSTEMS CO., LTD.",2019-07-11,2020-10-30,230838.51,,CONT_AWD_W912HV19F0050_9700_W912HV17D0024_9700
333496816,SPE4A722P4022,PALL AEROPOWER CORPORATION,2022-01-06,2022-04-21,230831.25,,CONT_AWD_SPE4A722P4022_9700_-NONE-_-NONE-
279517965,28321322FAC010072,BARRY F RUDNICK MD,2022-05-11,2023-05-31,230683.5,,CONT_AWD_28321322FAC010072_2800_28321321AC0040046_2800
310371417,N0042118P0918,SIEMENS GOVERNMENT TECHNOLOGIES INC,2018-09-26,2018-10-31,230457.26,,CONT_AWD_N0042118P0918_9700_-NONE-_-NONE-
315913348,SPE2D820F31BW,MCKESSON CORPORATION,2020-07-14,2020-07-15,230215.08,,CONT_AWD_SPE2D820F31BW_9700_SPE2DX16D1500_9700
343227677,SPRMM119PWA57,"CUBIC DEFENSE APPLICATIONS, INC.",2019-01-18,2019-11-14,229704.0,,CONT_AWD_SPRMM119PWA57_9700_-NONE-_-NONE-
310975563,N6600121F1200,"MANTECH ADVANCED SYSTEMS INTERNATIONAL, INC.",2021-08-31,2022-08-30,229692.72,,CONT_AWD_N6600121F1200_9700_N6600117D0216_9700
298486999,FA850106C0010,"FIRE AND SECURITY, INC.",2005-12-07,2010-11-30,229556.01,,CONT_AWD_FA850106C0010_9700_-NONE-_-NONE-
316012135,SPE2D822F44RL,MCKESSON CORPORATION,2022-09-22,2022-09-23,229101.33,,CONT_AWD_SPE2D822F44RL_9700_SPE2DX16D1500_9700
278995049,2023H223F00020,FLATWATER PROFESSIONAL SERVICES COMPANY,2023-06-12,2024-01-31,229066.52,,CONT_AWD_2023H223F00020_2050_2091JB23D00004_2050
296415438,DJFJ1G104986,TECHNICA CORPORATION,2011-08-09,2011-09-30,228882.45,,CONT_AWD_DJFJ1G104986_1549_GS35F0171V_4730
280631383,4079,AGILITY PUBLIC WAREHOUSING COM PANY (K.S.C.P),2008-09-17,2008-09-25,228780.0,,CONT_AWD_4079_9700_SPM30008D3200_9700
339674327,SPE7M525V1864,"LKD AEROSPACE, LLC",2024-12-23,2026-02-16,228000.0,,CONT_AWD_SPE7M525V1864_9700_-NONE-_-NONE-
298363743,FA701421F0099,GEORGE MASON UNIVERSITY,2021-05-18,2022-04-14,227959.04,,CONT_AWD_FA701421F0099_9700_FA701421A0005_9700
280081167,36C24619C0044,MILLBROOK SUPPORT SERVICES INC,2019-04-01,2020-01-03,227705.34,,CONT_AWD_36C24619C0044_3600_-NONE-_-NONE-
295901615,DJBP0207MB210003,NAPHCARE INC,2012-12-14,2013-10-28,227562.87,,CONT_AWD_DJBP0207MB210003_1540_DJBP020700000009_1540
309924407,N0018313F0258,SCITON INC,2013-04-26,2013-06-17,227443.59,,CONT_AWD_N0018313F0258_9700_V797P4499A_3600
343448648,SX30,"CONTRACT MANAGEMENT, INC.",2010-09-17,2010-12-31,226714.65,,CONT_AWD_SX30_9700_W911RZ06D0021_9700
277517868,129AC718F0142,"JACK BROWN & SON, INC",2018-07-26,2019-11-05,226425.0,,CONT_AWD_129AC718F0142_12C2_AG9AC7C170003_12C2
305364126,GSRPNNBU5509,FORD MOTOR CO,2009-02-18,2009-05-19,225900.0,,CONT_AWD_GSRPNNBU5509_4730_GS30FR0006_4730
273748562,0041,"CACI, INC. - FEDERAL",2009-08-12,2010-09-02,225790.86,,CONT_AWD_0041_9700_N0018907DZ027_9700
343802090,U1NT,"ATLANTIC DIVING SUPPLY, INC.",2011-05-12,2011-07-15,225760.0,,CONT_AWD_U1NT_9700_SPM8EJ09D0028_9700
346405087,V640A89124,JOERNS LLC,2008-08-14,2008-08-24,225710.24,,CONT_AWD_V640A89124_3600_V797P3479K_3600
343200334,SPRMM111CPA19,MID-ATLANTIC ENGINEERED SYSTEMS INC,2010-12-02,2011-06-10,225674.64,,CONT_AWD_SPRMM111CPA19_9700_-NONE-_-NONE-
273000268,0011,APTIMA INC,2008-01-17,2009-01-13,225657.0,,CONT_AWD_0011_9700_W74V8H04D0047_9700
348330716,VA26213P4372,ROTECH HEALTHCARE INC.,2013-03-13,2013-04-05,225634.92,,CONT_AWD_VA26213P4372_3600_-NONE-_-NONE-
348125217,VA25615J1545,"HERITAGE HEALTH SOLUTIONS, INC.",2015-10-01,2019-03-31,225533.12,,CONT_AWD_VA25615J1545_3600_VA256BP0202_3600
340469150,SPE8E321FJ4H3,SUPPLYCORE LLC,2021-02-22,2021-09-14,225429.48,,CONT_AWD_SPE8E321FJ4H3_9700_SPE8E320D0012_9700
305446880,GSRPNNFN2261,"THOMAS BUILT BUSES, INC.",2011-08-25,2012-03-07,225272.0,,CONT_AWD_GSRPNNFN2261_4732_GS30FX0058_4732
348973172,W50S8222P0016,ADVANTOR SYSTEMS II LLC,2022-09-29,2023-04-28,225174.78,,CONT_AWD_W50S8222P0016_9700_-NONE-_-NONE-
343269962,SPRTA125F2604,THE BOEING COMPANY,2024-11-19,2025-12-01,225074.25,,CONT_AWD_SPRTA125F2604_9700_SPRPA119D003U_9700
307940846,HUDCCDEN01990,FIDELITY NATIONAL TITLE INSURANCE COMPANY,2005-12-20,2013-02-04,225015.0,,CONT_AWD_HUDCCDEN01990_8600_-NONE-_-NONE-
272047679,0001,TELEPHONICS CORPORATION,2005-03-31,2006-03-31,222788.0,,CONT_AWD_0001_9700_N0042105D0044_9700
348021722,VA25016J1935,HOLT STREET MIRACLE CENTER,2016-07-01,2017-09-29,222600.0,,CONT_AWD_VA25016J1935_3600_VA25013D0058_3600
297981429,FA304711C0039,"FARR BUILDERS, LLC",2011-09-19,2012-01-31,222467.32,,CONT_AWD_FA304711C0039_9700_-NONE-_-NONE-
277212514,1202SA22M0091,"CENTRAL COPTERS, INC.",2022-04-01,2022-04-15,222399.21,,CONT_AWD_1202SA22M0091_12C2_12024B20G5010_12C2
293028055,AH28,MCKESSON CORPORATION,2010-12-22,2010-12-22,222010.72,,CONT_AWD_AH28_9700_SPM20003D1666_9700
309123583,LY83,AMERISOURCEBERGEN DRUG CORP,2012-04-06,2012-04-06,221988.5,,CONT_AWD_LY83_9700_SPM20005D1106_9700
298416097,FA811911M0008,"NORTHROP GRUMMAN TECHNICAL SERVICES, INC.",2011-01-27,2015-01-08,221845.0,,CONT_AWD_FA811911M0008_9700_-NONE-_-NONE-
348068918,VA25512J0173,WHEAT STATE MANOR INC,2011-10-24,2012-02-24,221840.2,,CONT_AWD_VA25512J0173_3600_VA255BO0154_3600
298284006,FA542220F4A01,"NEWBEGIN ENTERPRISES,INC.",2019-10-15,2020-09-30,221484.51,,CONT_AWD_FA542220F4A01_9700_FA542219D0001_9700
280026713,36C24224F0021,"CENSIS TECHNOLOGIES, INC.",2023-11-01,2026-10-31,221456.4,,CONT_AWD_36C24224F0021_3600_GS35F0462X_4732
276959152,1045,CURTISS-WRIGHT ELECTRO-MECHANICAL CORPORATION,2016-05-06,2018-05-18,221323.0,,CONT_AWD_1045_9700_N0010412GA756_9700
309844748,N0017319P0376,"MVATION WORLDWIDE, INC.",2018-12-27,2019-01-31,221307.0,,CONT_AWD_N0017319P0376_9700_-NONE-_-NONE-
292024003,8905,SUPPLYCORE LLC,2014-09-23,2014-09-23,221279.85,,CONT_AWD_8905_9700_SPM8EG14D0001_9700
277321629,12318719F0111,MANAGEMENT & ENGINEERING TECHNOLOGIES INTERNATIONAL INC,2019-02-12,2020-11-30,221169.99,,CONT_AWD_12318719F0111_12C2_AG3187C170012_12C2
305541865,GSRPNNJK1165,GENERAL MOTORS LLC,2015-04-10,2015-09-07,221128.0,,CONT_AWD_GSRPNNJK1165_4732_GS30FCA005_4732
348067888,VA251R0313,BAVARIAN GROUP,2008-09-01,2008-11-30,220918.83,,CONT_AWD_VA251R0313_3600_-NONE-_-NONE-
347822183,VA24615E7166,HOPEWELL OPERATOR LLC,2015-06-01,2016-05-31,220648.0,,CONT_AWD_VA24615E7166_3600_VA24613A0043_3600
292929936,AG8371D120023,"QUANTUM SPATIAL, INC.",2012-04-19,2014-09-30,220442.26,,CONT_AWD_AG8371D120023_12C2_AG84N8C110010_12C2
348784406,VA797H13J0701,PHILIPS MEDICAL SYSTEMS NORTH AMERICA INC.,2014-02-24,2017-03-09,220156.0,,CONT_AWD_VA797H13J0701_3600_V797P6011B_3600
292826834,AG6395D160255,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2016-04-20,2017-04-30,220000.0,,CONT_AWD_AG6395D160255_12K3_GS00F256CA_4732
278739178,19AQMM22F0278,"EMERGENT, LLC",2021-12-21,2022-12-31,220000.0,,CONT_AWD_19AQMM22F0278_1900_NNG15SC10B_8000
272046387,0001,THE BOEING COMPANY,2015-09-28,2016-09-14,220000.0,,CONT_AWD_0001_9700_N0024415D0012_9700
280853495,445K,AGILITY PUBLIC WAREHOUSING COM PANY (K.S.C.P),2009-03-09,2009-03-19,219933.0,,CONT_AWD_445K_9700_SPM30008D3196_9700
339608716,SPE7M521P3465,MARTIN MILITARY INC,2021-02-12,2021-10-25,219635.0,,CONT_AWD_SPE7M521P3465_9700_-NONE-_-NONE-
348083127,VA25515J1643,SOUND PACKAGING LLC,2015-01-21,2016-01-20,219594.24,,CONT_AWD_VA25515J1643_3600_VA25515A0004_3600
310958138,N6600112F6044,RED RIVER TECHNOLOGY LLC,2012-09-27,2012-10-31,219500.33,,CONT_AWD_N6600112F6044_9700_NNG07DA25B_8000
349322288,W911RZ24F0024,G2I JBI LLC,2024-10-25,2025-07-07,219333.0,,CONT_AWD_W911RZ24F0024_9700_FA251720D0003_9700
313853229,SPE2D523F362H,"WELCH ALLYN, INC.",2023-08-25,2023-09-01,218940.0,,CONT_AWD_SPE2D523F362H_9700_SPE2D119D7008_9700
280821998,43DT,SUPREME FOODSERVICE GMBH,2013-01-23,2013-04-23,218250.0,,CONT_AWD_43DT_9700_SPM30008D3194_9700
313715202,SPE2D424F38L2,L1 ENTERPRISES INCORPORATED,2024-09-29,2025-01-14,217731.6,,CONT_AWD_SPE2D424F38L2_9700_SPE2DH21D0050_9700
299308279,GS04B4105209304,"HIGHWOODS PROPERTIES, INC.",2009-10-01,2010-09-30,217708.92,,CONT_AWD_GS04B4105209304_4740_GS04B41052_4740
297088239,DTFT6008F00011,DT GLOBAL INC,2008-06-12,2008-11-30,217704.0,,CONT_AWD_DTFT6008F00011_6955_GS10F0305P_4730
272496894,0004,SIKORSKY AIRCRAFT CORPORATION,2014-03-27,2017-04-28,217378.08,,CONT_AWD_0004_9700_W58RGZ12D0066_9700
349541652,W9124B25FA082,HPI FEDERAL LLC,2025-08-22,2025-08-22,217366.5,,CONT_AWD_W9124B25FA082_9700_W52P1J19D0054_9700
291422911,72MC1018P00025,"AUGUST SCHELL ENTERPRISES, INC.",2018-08-24,2020-08-23,217217.2,,CONT_AWD_72MC1018P00025_7200_-NONE-_-NONE-
348156458,VA25713P2020,"CANON MEDICAL SYSTEMS USA, INC",2013-06-24,2015-03-11,216144.53,,CONT_AWD_VA25713P2020_3600_-NONE-_-NONE-
308076458,INF12PD01889,"R2 RESOURCE CONSULTANTS, INC",2012-09-12,2014-03-31,215926.68,,CONT_AWD_INF12PD01889_1448_INF09PC60094_1448
297029828,DTFA0196C03008CALL0317,RAYTHEON COMPANY,2011-07-21,2015-12-31,215908.0,,CONT_AWD_DTFA0196C03008CALL0317_6920_DTFA0196C03008_6920
342962704,SPM7MB13C0044,"SARGENT AEROSPACE & DEFENSE, LLC",2013-06-24,2014-04-14,215580.0,,CONT_AWD_SPM7MB13C0044_9700_-NONE-_-NONE-
281218718,47QMCA22F0EJ1,FORD MOTOR CO,2022-07-12,2023-02-07,215296.0,,CONT_AWD_47QMCA22F0EJ1_4732_47QMCA22D000P_4732
278948447,1TM8,"IRON BOW TECHNOLOGIES, LLC",2014-10-09,2015-10-09,215167.15,,CONT_AWD_1TM8_9700_W91QUZ07D0010_9700
294505693,C562,DELL FEDERAL SYSTEMS L.P,2014-01-14,2014-05-14,215164.55,,CONT_AWD_C562_9700_W91QUZ07D0006_9700
272725259,0007,"THE HENRY M. JACKSON FOUNDATION FOR THE ADVANCEMENT OF MILITARY MEDICINE, INC.",2007-01-16,2008-01-15,214609.14,,CONT_AWD_0007_9700_N6600104D2506_9700
278793681,19CS8024P0615,INDUSTRIAS BENDIG SA,2024-07-02,2024-12-15,214117.0,,CONT_AWD_19CS8024P0615_1900_-NONE-_-NONE-
299684893,GS08P17JAC0001,VENTURA ELECTRIC INC.,2017-03-02,2017-09-30,213998.0,,CONT_AWD_GS08P17JAC0001_4740_-NONE-_-NONE-
292685324,AG3J16P160621,"CHERRY CENTRAL COOPERATIVE, INC.",2016-05-20,2017-01-31,213886.75,,CONT_AWD_AG3J16P160621_12K2_-NONE-_-NONE-
275157849,0217,SEVEN SEAS SHIPCHANDLERS (L.L .C.),2014-11-26,2014-12-07,213839.79,,CONT_AWD_0217_9700_SPM30013D3653_9700
340622982,SPE8E325FU191,"TWI USA, LLC",2025-04-16,2025-09-15,213641.77,,CONT_AWD_SPE8E325FU191_9700_SPE5B121D0004_9700
313308400,SPE1C125F1472,LITEFIGHTER TACTICAL LLC,2024-12-20,2025-12-14,212863.55,,CONT_AWD_SPE1C125F1472_9700_SPE1C123D0051_9700
309755717,N0016419P0320,"MICRO LAMBDA WIRELESS, INC",2019-06-24,2020-07-21,212790.0,,CONT_AWD_N0016419P0320_9700_-NONE-_-NONE-
277377370,12405B22C0012,CASTLE BLACK INC,2022-07-29,2023-03-31,212416.0,,CONT_AWD_12405B22C0012_12H2_-NONE-_-NONE-
341249699,SPE8EL24FW2N2,"NOBLE SUPPLY & LOGISTICS, LLC",2024-08-12,2025-04-17,212000.0,,CONT_AWD_SPE8EL24FW2N2_9700_SPE8EJ21D0022_9700
272642253,0006,"ROSELM INDUSTRIES, INC.",2015-06-04,2015-11-03,211882.5,,CONT_AWD_0006_9700_N0016410DWR30_9700
312418282,SK02,"ADVENT ENVIRONMENTAL, INC.",2009-09-16,2011-04-29,211782.51,,CONT_AWD_SK02_9700_FA890308D8788_9700
305399843,GSRPNNDH5850,BLUE BIRD BODY COMPANY,2010-03-16,2010-09-13,211112.0,,CONT_AWD_GSRPNNDH5850_4730_GS30FS0014_4730
308277524,INL10PD04586,ROBINSON & OWEN HEAVY CONSTRUCTION INC,2010-09-22,2012-08-31,210826.81,,CONT_AWD_INL10PD04586_1422_INL10PC00500_1422
333348252,SPE4A719PE373,"LINMARR ASSOCIATES, INC.",2019-08-21,2020-09-24,210777.68,,CONT_AWD_SPE4A719PE373_9700_-NONE-_-NONE-
277788681,140G0119F0478,OTT HYDROMET CORP,2019-08-27,2022-02-28,210600.0,,CONT_AWD_140G0119F0478_1434_ING17PC00021_1434
274038265,0061,BRIGHTON CROMWELL LLC,2015-04-23,2015-09-10,210528.0,,CONT_AWD_0061_9700_SPM7LX13D0082_9700
348771791,VA79112J0002,"MENTOR ABI, LLC",2011-10-21,2012-09-30,210397.0,,CONT_AWD_VA79112J0002_3600_VA791P0125_3600
350184514,W912PE08P0171,JAIME HOLLAND,2008-03-24,2008-04-01,210364.0,,CONT_AWD_W912PE08P0171_9700_-NONE-_-NONE-
273045177,0012,"TAB CONSTRUCTION COMPANY, INC.",2012-04-17,2012-09-30,210296.37,,CONT_AWD_0012_9700_W9123710D0014_9700
273042219,0012,GROVE US LIMITED LIABILITY COMPANY,2007-12-17,2008-04-30,210049.0,,CONT_AWD_0012_9700_W52H0906D5001_9700
298428223,FA813621F0090,FOUR LLC,2021-06-28,2022-07-31,210020.44,,CONT_AWD_FA813621F0090_9700_GS35F0312U_4730
291178978,70B03C21F00001530,BUSINESS RELOCATION SERVICES INC.,2021-09-24,2023-09-28,210000.0,,CONT_AWD_70B03C21F00001530_7014_GS33F0029R_4730
298527993,FA860112P0044,MTS SYSTEMS CORPORATION,2012-04-01,2014-12-31,209739.12,,CONT_AWD_FA860112P0044_9700_-NONE-_-NONE-
280309674,36C25818K0164,"HAVEN OF COTTONWOOD, LLC",2017-10-01,2018-09-30,209424.56,,CONT_AWD_36C25818K0164_3600_VA25815A0044_3600
313275459,SPE1C120F6996,"ATLANTIC DIVING SUPPLY, INC.",2020-07-20,2020-08-19,209229.7,,CONT_AWD_SPE1C120F6996_9700_SPE1C119A0001_9700
280264836,36C25618P0144,"JLS MEDICAL PRODUCTS GROUP, LLC",2018-02-13,2018-09-03,209200.49,,CONT_AWD_36C25618P0144_3600_-NONE-_-NONE-
343889057,V1018V3212,"AFFIGENT, LLC",2008-09-27,2008-10-20,208937.59,,CONT_AWD_V1018V3212_3600_NNG07DA19B_8000
280763398,42A4,SUPREME FOODSERVICE GMBH,2012-08-28,2012-11-26,208800.0,,CONT_AWD_42A4_9700_SPM30008D3194_9700
291223159,70FBR918F00000040,EMPIRE HOSPITALITY LLC,2017-12-07,2019-06-06,208703.02,,CONT_AWD_70FBR918F00000040_7022_70FBR918A00000002_7022
279871727,345B,SEVEN SEAS SHIPCHANDLERS (L.L .C.),2007-12-12,2008-01-03,208703.0,,CONT_AWD_345B_9700_SPM30008D3157_9700
299313826,GS04B4182408121,BEL BISCAYNE LLC,2008-04-01,2008-09-30,208434.77,,CONT_AWD_GS04B4182408121_4740_GS04B41824_4740
324074436,SPE30020F297X,VALIANT INTEGRATED SERVICES LLC,2020-01-16,2020-01-26,208130.44,,CONT_AWD_SPE30020F297X_9700_SPE30019DA020_9700
321817049,SPE2DX19FN272,AMERISOURCEBERGEN DRUG CORP,2018-12-06,2018-12-06,208011.04,,CONT_AWD_SPE2DX19FN272_9700_SPE2DX16D4016_9700
307246953,HQ042317F0169,"DLT SOLUTIONS, LLC",2017-10-01,2017-10-01,207739.88,,CONT_AWD_HQ042317F0169_9700_NNG15SC98B_8000
350728705,Y83M,THE BOEING COMPANY,2007-12-18,2008-12-18,207535.0,,CONT_AWD_Y83M_9700_W58RGZ04G0011_9700
275692652,0397,BOWHEAD INFORMATION TECHNOLOGY SERVICE LLC,2009-02-03,2010-09-30,207486.87,,CONT_AWD_0397_9700_N6523606D6857_9700
291512814,75D30124P18531,"REVVITY HEALTH SCIENCES, INC.",2024-03-06,2026-03-09,207375.0,,CONT_AWD_75D30124P18531_7523_-NONE-_-NONE-
298083672,FA452823P0090,"FOUR POINTS TECHNOLOGY, L.L.C.",2023-09-21,2024-10-14,207352.21,,CONT_AWD_FA452823P0090_9700_-NONE-_-NONE-
348679484,VA688A10976,SCITON INC,2011-06-28,2011-07-31,207350.0,,CONT_AWD_VA688A10976_3600_-NONE-_-NONE-
272230692,0002,"EPIC AVIATION, LLC",2014-09-26,2014-10-01,207316.35,,CONT_AWD_0002_9700_SP060014D0502_9700
280188539,36C25018K2844,GOLDEN GARDENS LLC,2017-10-01,2017-12-30,207179.7,,CONT_AWD_36C25018K2844_3600_VA25112A0028_3600
308565548,INR16PX01004,"WESTERN ELECTRICAL SERVICES, LLC",2016-09-15,2017-01-31,207145.0,,CONT_AWD_INR16PX01004_1425_-NONE-_-NONE-
306426295,HC101319FA707,MCI COMMUNICATIONS SERVICES LLC,2018-12-23,2023-04-30,206987.04,,CONT_AWD_HC101319FA707_9700_GS00T07NSD0038_4735
349176121,W909MY11P0022,"GENERAL DYNAMICS NETWORK SYSTEMS, INC.",2011-08-03,2011-11-11,206850.0,,CONT_AWD_W909MY11P0022_9700_-NONE-_-NONE-
305548839,GSRPNNJR3005,BLUE BIRD BODY COMPANY,2015-06-03,2015-11-30,206516.0,,CONT_AWD_GSRPNNJR3005_4732_GS30FX0050_4732
273436289,0025,"TERRA CONSTRUCTION, LLC",2017-08-11,2018-06-30,206321.13,,CONT_AWD_0025_6920_DTFAAC14D00051_6920
343269167,SPRTA124F0192,RTX CORPORATION,2024-04-22,2026-02-28,206132.8,,CONT_AWD_SPRTA124F0192_9700_SPE4A121G0001_9700
312340895,SHA70014F0044,MISCELLANEOUS FOREIGN AWARDEES,2014-04-07,2014-04-16,206102.85,,CONT_AWD_SHA70014F0044_1900_SHA70009D0178_1900
350192233,W912PF19P0109,FIORINI IMPIANTI GROUP SRL,2019-09-16,2022-09-26,205977.25,,CONT_AWD_W912PF19P0109_9700_-NONE-_-NONE-
340909524,SPE8EC19F0090,CERTIFIED STAINLESS SERVICE INC.,2018-10-20,2019-10-31,205657.92,,CONT_AWD_SPE8EC19F0090_9700_SPE8EC18D0006_9700
